"File","27 -> 27  Al  [ H2 ]","31 -> 47  P  [ N2O ]","45 -> 61  Sc  [ N2O ]","56 -> 56  Fe  [ H2 ]","59  Co  [ He ]","60  Ni  [ He ]","65  Cu  [ He ]","66  Zn  [ He ]","69 -> 69  Ga  [ N2O ]","71 -> 71  Ga  [ N2O ]","78 -> 78  Se  [ H2 ]","85  Rb  [ He ]","88  Sr  [ He ]","89 -> 105  Y  [ N2O ]","90 -> 106  Zr  [ N2O ]","111  Cd  [ He ]","121  Sb  [ He ]","125  Te  [ He ]","130 -> 130  Te  [ N2O ]","137 -> 137  Ba  [ N2O ]","139 -> 155  La  [ N2O ]","140 -> 156  Ce  [ N2O ]","141 -> 157  Pr  [ N2O ]","146 -> 162  Nd  [ N2O ]","147 -> 163  Sm  [ N2O ]","153 -> 169  Eu  [ N2O ]","157 -> 173  Gd  [ N2O ]","159 -> 175  Tb  [ N2O ]","163 -> 179  Dy  [ N2O ]","165 -> 181  Ho  [ N2O ]","166 -> 182  Er  [ N2O ]","169 -> 185  Tm  [ N2O ]","172 -> 188  Yb  [ N2O ]","175 -> 191  Lu  [ N2O ]","101  Ru  [ He ]","105  Pd  [ He ]","185 -> 217  Re  [ N2O ]","195  Pt  [ He ]","197  Au  [ He ]","200 -> 200  Hg  [ H2 ]","202 -> 202  Hg  [ H2 ]","205  Tl  [ He ]","206  Pb  [ He ]","107  Ag  [ He ]","208  Pb  [ He ]","209  Bi  [ He ]","232  Th  [ He ]","238  U  [ He ]"
"USE-06-R2",6.43692681946323,5.38887300793831,2.96222492714569,6.35911923856192,2.92300322355258,3.51662224962299,5.22960212914204,4.28458098180294,2.70858048857042,2.92539139895261,2.26167336177008,3.64969995855945,4.74636601286246,3.13875763906525,3.95736887278473,1.83066542767845,3.79155363240304,0.579202876383742,0.394034576231915,4.68208650514674,3.18590189786204,3.51228751527306,2.56332192776731,3.06990940598177,2.3621917071835,1.7442917854835,2.34788925169312,1.52519045981507,2.28213743659704,1.57994982489146,2.05574544923904,1.18249136070731,1.98479692745385,1.12820459391542,0.5454687543673,2.15285702406399,0.709693689667644,1.03911102076977,0.784390623315041,0.993340280041549,0.788770846201883,1.38714950106534,3.54979716166963,1.51570790185904,3.49179044887598,0.552850429775693,2.72437833306108,2.28210720748897
"USE-06-R3",6.28726758728096,5.28376826084548,2.83610787686967,6.20383578352375,2.71920438184767,3.32923061749988,5.26556651951384,4.19585698621111,2.59267224565077,2.76123165405127,1.84328282696267,3.44919068845132,4.64618956120141,3.05080719477407,3.80123310623597,1.7202631871075,3.33521511505545,0.579202876383742,-0.874520066371068,4.65600664537075,3.06504126216426,3.36093880186747,2.42199967766906,2.95907069573895,2.25539237578114,1.65941755590036,2.26826819257333,1.45976819119363,2.2070927123644,1.5201146168639,2.01268294211182,1.13685643399771,1.90654440570866,1.10337934691888,0.248566102226852,2.02956080125089,0.709693689667644,1.00091468021955,0.742969732749422,0.188579775852913,0.261515632762492,1.12834262608058,3.2373645268409,1.42800491104109,3.19560586469368,-1.14099268409711,2.48966004570081,2.0997572344626
"USE-07-R1",5.80681147026148,4.94006271587506,2.17341577210144,5.54870588528274,2.68820866386998,3.1042509138416,5.35136843781467,4.08362158617872,1.8657788183956,2.20097240309781,1.46758766870283,2.79843103793318,3.91463680533948,2.27417345520909,3.18747157426321,1.15645371696686,2.49247488087859,0.579202876383742,-0.874520066371068,4.06523183707405,2.49442169367209,2.82274006860504,1.842719994253,2.35682595064562,1.54878868565886,0.97833289988217,1.54723237061684,0.742353498280265,1.49686831118029,0.811346607934152,1.29918846979643,0.333224271007558,1.2504507929553,0.306359484132524,-0.934885246522087,1.25028562590728,0.709693689667644,-1.47296746722647,-1.41652776255884,0.353178502308592,-0.886502503402452,0.397709896336482,3.43578230206278,0.821836858110968,3.37995427121683,1.3813634497399,1.91305947141176,1.50238863620102
"USE-07-R2",5.61211243158882,4.90684635098292,2.01299445052625,5.36325726728863,2.7933573613966,2.76226856025233,5.10189516631175,3.97846137666732,1.77264605026787,2.00813499734342,1.36622602040148,2.56725805764872,3.67794547346728,2.12944859162952,3.16167552735407,0.986393410224574,2.57531949992475,0.579202876383742,-0.106107245333933,4.01190148591025,2.23894831511439,2.62692207425752,1.59993126083752,2.12488363895471,1.3909075391176,0.84498502564828,1.38583423271223,0.542218614539934,1.319684245759,0.635516155176168,1.1187314999435,0.173709190792493,1.01173893037195,0.250238673623593,-0.934885246522087,1.08271948242088,0.709693689667644,-0.428748873229208,-0.0881502495430138,0.370595474349994,-0.886502503402452,0.606262943950989,3.36603233753307,0.742095975241398,3.32169337616763,1.10049205962495,1.65036681208021,1.2467664522272
"USE-07-R3",5.45373107860441,4.85821628842019,1.92258727065301,5.22241920204155,2.65828662740501,2.48725129004739,4.90281692906575,3.93362278070296,1.44949730580705,1.85072160574123,0.798439207664521,2.40774369446267,3.5172549342094,2.00456006863741,3.21548119793094,0.820058100940869,3.01723693486457,0.579202876383742,-0.874520066371068,3.8717050535922,2.10518472483943,2.51377985743445,1.45632067639584,1.96067713316184,1.27700391991257,0.70874026113477,1.33080226194552,0.506934606082279,1.17585164852246,0.546805909478689,0.979777014425683,0.0565479531659515,0.962095599864017,-0.0551224072162453,-0.271409956992275,0.818182834961879,0.709693689667644,0.27655051264431,1.06354879529249,-0.841238281596176,-0.0203403755526894,0.266851927410744,3.24597594360719,0.714295695189297,3.19627552065257,0.0680444404172112,1.53787890075536,1.18294533736294
"USE-09-R1",6.32874141027394,5.01820389257799,2.34265129253656,5.70286388570617,2.89107759696424,2.93572767171234,5.36647902240582,4.18305425671301,2.21370398616035,2.66368190915507,1.78504974408745,3.02957356929584,4.33353593795592,2.45843865270032,3.2875090444061,1.32232119352121,2.25818970123103,0.579202876383742,-0.874520066371068,4.21018274370035,2.56687953986301,2.94684414035938,1.94054134933054,2.4592432086455,1.70240959615187,1.16075651616111,1.73645334491866,0.855969789347137,1.68427110433686,0.971199248072343,1.43123120720925,0.57621898614294,1.36127209991879,0.593793478815209,0.0234482275255661,1.72189756127239,0.709693689667644,0.312926458206009,-1.41652776255884,0.209461604283579,0.427676405882306,1.35098290049593,3.39897688516137,1.15372145431236,3.3511508684192,-1.14099268409711,2.06228828430928,1.70507239297913
"USE-09-R2",6.33427696835514,4.95608569297687,2.29414645319917,5.63874335843974,2.79342072238065,2.87908597886221,5.62373049600275,4.15790840952939,2.22438531409116,2.66510900425105,1.69891300250503,2.97898243778671,4.40372809011703,2.42832496422181,3.21911100866754,1.24113721816508,2.26932530668405,0.579202876383742,-0.573490070707087,4.2344020164236,2.55327978683787,2.93157396419786,1.91872985180448,2.41358786053028,1.6823672495037,1.16933035102956,1.70057442055508,0.873703820676647,1.60277609012883,0.898969740520907,1.41992988572754,0.578984968243853,1.28598417402873,0.440971681570974,-0.633342901938505,1.76205222693348,0.709693689667644,0.351662350109569,-1.41652776255884,-2.24969918391378,-0.886502503402452,0.900377972246714,3.30676919309181,0.991406730574886,3.25516634206548,-1.14099268409711,2.02649490912694,1.86735636982476
"USE-09-R3",6.3297633690619,4.98195918330549,2.26235759362962,5.61143348848836,2.82118208674102,2.86332267515789,5.3562108236259,4.13236496603447,2.18718279439805,2.65440627650748,0.857033440234911,2.94911306919565,4.33460086701073,2.43706342996629,3.20694187369207,1.23862338985865,2.21584973340531,0.905831119067364,0.455946565315123,4.18830462357028,2.5615052819918,2.94880728314188,1.90829074323852,2.45157549449382,1.74186912389115,1.16767264457609,1.73030929836597,0.887121044813482,1.61403108128803,0.908347680531871,1.39917086748534,0.438702673201883,1.38093350577472,0.509370144469091,-0.934885246522087,1.72276992785331,0.709693689667644,-1.47296746722647,-1.41652776255884,-2.24969918391378,-0.58547250773847,0.878715633002743,3.3050205743989,1.04084678125667,3.25141256283559,-1.14099268409711,1.97554237032258,1.68069126820703
"USE-11-R1",7.22896621027729,5.28211427388127,3.28347294044904,6.12463599078095,3.0962823437951,3.7753649922136,4.9995433589215,7.13870864265966,5.1741143900256,3.73767834267264,1.83026559070645,3.31800223643835,5.55886712050614,3.72056553239685,3.80878289982338,2.53103023907154,3.56808164716401,1.08383889361712,3.1615287386405,7.13674931188528,3.97397084370213,4.18643318569454,3.32412812245391,3.8148805749141,3.06562235353944,2.46092722020964,3.01621715560064,2.20053925920023,2.93354367767329,2.24705189131539,2.72482982562918,1.86759932883526,2.61286179140701,1.80249516707353,0.280163468567337,2.69474479239631,0.709693689667644,0.792687457915171,1.20949648442817,1.34560162644734,1.29544682941488,1.30281865991656,3.87529511600808,1.41876125195087,3.81951563820671,1.92396909581299,3.1447954275913,2.8995069047591
"USE-11-R2",6.94976180225294,5.17452234143981,3.20328690754792,5.88605182258131,3.04080689322741,3.46834554800276,4.86902009276774,6.78467607190565,4.81044708542529,3.38783664603611,1.92593486236578,3.12269838749987,5.24012109659026,3.41412866704625,3.81549725270536,2.28430447803196,4.0750764410474,0.579202876383742,2.86174730549175,6.8178810157636,3.66115764025384,3.89573288416422,2.98574313075312,3.48776832960211,2.73649934076371,2.13341071609375,2.69020956022442,1.87056848243374,2.60387250869068,1.93795310457834,2.41115179950855,1.57818426759753,2.31062211864327,1.48293019691487,0.097360038334386,2.37563070236243,0.709693689667644,0.460195600052291,0.679886199624719,0.832074717392287,1.32920819072991,1.15092318692745,3.64354069531131,1.53102439011208,3.59306155294126,1.99110975780858,2.85063197619162,2.64144203958079
"USE-11-R3",7.1057421797365,5.19566491116386,3.23624907461538,6.03147655608912,3.06398547493871,3.64475669244558,4.91131662068369,6.98443643313597,5.0547032983457,3.59639101094032,1.91107919725622,3.26550993934735,5.42775981129172,3.58887135137294,3.78821528378965,2.44758389562834,3.83338929188435,0.579202876383742,3.07968828348024,6.99058267210958,3.84095790311106,4.04716774116154,3.18344834149536,3.67119449120067,2.92113138006954,2.31734989087263,2.88781578029328,2.05993368706785,2.80244522229515,2.11148687401879,2.57931254656434,1.72409931286975,2.47323611555649,1.6889156696787,0.38993157596748,2.56078483294976,0.709693689667644,1.06920258413298,1.094493095118,1.2765379149133,1.38118566457043,1.3033959106828,3.79876850329703,1.61901696247819,3.7462491658055,1.95150527174301,3.00500916832914,2.7840305312502
"USE-12-R1",6.1454690824953,5.25158759919633,2.60299733474538,6.09458175166106,2.82393336097171,3.29460184997049,5.48290958349344,4.80506193335671,2.28066947949593,2.61128202474534,1.92969997425167,3.29842556170981,4.35715057113359,2.76255969052842,3.35438944287472,1.63526913145949,2.81335218891417,0.579202876383742,-0.874520066371068,4.36382382188032,2.95461246596649,3.21626640733077,2.24504608460989,2.77791290361575,2.03707884097269,1.46379006284453,2.06068654073476,1.20203589579014,1.93791505835927,1.27005998468392,1.72773227041793,0.907357554990231,1.68361762310092,0.849117451747229,0.50393040612473,1.69426535581239,0.709693689667644,-1.47296746722647,-1.41652776255884,0.341157017692108,-0.053774251502468,1.13047375219446,3.55442452860668,1.07604089657045,3.49690420412036,1.50940566015833,2.40938622098195,1.8840143015375
"USE-12-R2",5.92061088798713,5.04517607983217,2.37653360023957,5.86895655265466,2.51604069000381,3.16330958984363,5.33110259473804,4.68827685546998,2.04171788446449,2.40202705731536,1.77363146853482,3.1062516261152,4.16565345758866,2.55666668956095,3.23891101660697,1.17071078175254,2.59476962738417,0.579202876383742,-0.874520066371068,4.30786648513838,2.65480517767599,2.95992990264702,2.03325838216727,2.53098070985275,1.82724432042599,1.24709338786575,1.75017919721413,0.989630311610151,1.72109162006951,1.07113043095475,1.56352357037602,0.665522823963605,1.54057779132857,0.690836188772351,0.023269339877314,1.45583570464834,0.709693689667644,-1.47296746722647,-1.41652776255884,-2.24969918391378,0.431878967386984,0.818886008278887,3.4020705222162,1.07408931174163,3.35215840111694,1.066490494716,2.20471029963764,1.68381737390792
"USE-12-R3",6.16625670171648,5.18010589646782,2.62017786798525,6.08164122434503,2.76503365839516,3.47011019914529,5.32070132523003,4.56652273435017,2.28678782364417,2.65018752190192,2.04732139576998,3.34076199139447,4.28877569137989,2.78611744205832,3.42031069485489,1.46498708335065,2.53564340661795,0.579202876383742,0.456200093916546,4.40409902811535,2.93879214945852,3.22698464449149,2.26684117079696,2.80022901711554,2.02805192159338,1.49853171305972,2.05207376017373,1.27512915874397,1.99658419557714,1.32472110891972,1.81210550789653,0.886408487395996,1.66252176148628,0.888462198420773,-0.934885246522087,1.59768734574818,0.709693689667644,1.71062090667578,-1.41652776255884,-2.24969918391378,0.666825808192882,1.05938044785111,3.53963045905715,1.14527544255143,3.48723963787723,1.30479690064646,2.39125540294259,1.88419121399984
"USE-13-R1",6.78001420387116,5.43275868698866,3.0952810002132,6.54985282921639,3.08424773276822,3.96065984379192,6.02721422349847,4.25930805027837,2.81638267893188,3.24276570139226,1.90594783367886,3.76916958091392,4.39590770158136,3.24069548390534,3.96539529238884,1.95543885159617,1.98069850945529,0.962821243340938,0.772171844127258,4.70153205708994,3.51637528060903,3.79713537743039,2.86683288374685,3.36336216873502,2.61376722052763,2.01511228271902,2.59824120279406,1.76593437825719,2.51123647960355,1.830634522314,2.29821467207342,1.45654075990591,2.24623443636294,1.40033224579851,0.189852219178113,1.83223129306063,0.709693689667644,1.05762932344959,1.07857353624801,0.733116923275409,0.89377645778644,1.40960622650555,3.26072287136995,1.46844647213894,3.19635951660879,0.676135007671348,2.91167040929598,2.44637970436127
"USE-13-R2",6.73424672101558,5.39690562182309,3.0491657810851,6.46943791832366,3.02888459776618,3.97134553718579,6.09221085675206,4.22200979288252,2.65754808563097,3.18765652253451,1.84144441511036,3.66229513951833,4.30113050552593,3.16384916463153,3.90464877807867,1.97934343615005,2.12370784004586,0.579202876383742,0.597536213873767,4.47538149998227,3.23736249854177,3.54870837354649,2.65822019633223,3.18750157229925,2.49469045072161,1.94126546158864,2.50608608390146,1.67212010813239,2.43805971078443,1.74969829605493,2.25126028660951,1.40891948360151,2.15547458726939,1.3319756860409,-0.00595101765601679,1.65493699158514,0.709693689667644,0.844655486738678,1.05242135416149,0.677673372354571,0.887921654468793,1.34812420933526,3.19355998382852,1.39061412989709,3.13746819041889,0.724881611089078,2.73356525676978,2.35989424298155
